id,exchange_name,exchange_pair,volume(24h),price,volume(%)
pivx,Bittrex,PIVX/BTC,216761,4.74,0.2094
pivx,Upbit,PIVX/KRW,132498,4.92,0.128
pivx,Trade By Trade,PIVX/USDT,118775,4.69,0.1148
pivx,Upbit,PIVX/BTC,113122,4.74,0.1093
pivx,Trade By Trade,PIVX/BTC,85864,4.76,0.083
pivx,Binance,PIVX/ETH,51017,4.76,0.0493
pivx,Binance,PIVX/BNB,16617,4.74,0.0161
pivx,Cryptopia,PIVX/BTC,7062,4.74,0.0068000000000000005
pivx,Coinroom,PIVX/PLN,2223,5.27,0.0021
pivx,CoinExchange,PIVX/BTC,2110,4.68,0.002
pivx,LiteBit.eu,PIVX/EUR,1735,4.77,0.0017000000000000001
pivx,CryptoBridge,PIVX/BTC,659,4.76,0.0006
pivx,YoBit,PIVX/BTC,601,4.48,0.0006
pivx,Livecoin,PIVX/BTC,148,4.87,0.0001
pivx,Livecoin,PIVX/USD,22,4.86,0.0
pivx,CoinExchange,PIVX/ETH,0,4.19,0.0
pivx,Bisq,DNET/BTC,0,0.052005,0.0
pivx,Coinbe,PIVX/BTC,0,5.89 ,0.0
monacoin,Bitbank,MONA/JPY,1083080,4.31,0.3884
monacoin,Zaif,MONA/JPY,998295,4.31,0.358
monacoin,Bittrex,MONA/BTC,318375,4.26,0.1142
monacoin,Upbit,MONA/BTC,150730,4.32,0.0541
monacoin,Livecoin,MONA/BTC,101978,4.31,0.0366
monacoin,Zaif,MONA/BTC,54192,4.31,0.0194
monacoin,Bitbank,MONA/BTC,43888,4.41,0.015700000000000002
monacoin,Vebitcoin,MONA/TRY,23830,4.52,0.0085
monacoin,CryptoBridge,MONA/BTC,4402,4.16,0.0016
monacoin,CryptoBridge,XP/MONA,4120,3.94,0.0015
monacoin,CryptoBridge,MONA/ZNY,2004,4.32,0.0007000000000000001
monacoin,EXX,MONA/HSR,1751,2.47,0.0006
monacoin,CryptoBridge,HTML/MONA,761,4.20,0.0003
monacoin,Bleutrade,MONA/BTC,576,4.17,0.0002
monacoin,CryptoBridge,LTC/MONA,295,4.10,0.0001
monacoin,CryptoBridge,XSH/MONA,216,4.54,0.0001
monacoin,CryptoBridge,BCO/MONA,92,4.17,0.0
monacoin,EXX,MONA/QTUM,52,4.05,0.0
monacoin,Bleutrade,MONA/DOGE,18,4.34,0.0
monacoin,Fisco,MONA/JPY,998248,4.31,0.0
monacoin,Fisco,MONA/BTC,54192,4.31,0.0
factom,Bit-Z,FCT/BTC,974565,27.74,0.5987
factom,BCEX,FCT/BTC,261668,30.32,0.1607
factom,Poloniex,FCT/BTC,207726,27.74,0.1276
factom,Bittrex,FCT/BTC,163763,27.98,0.10060000000000001
factom,Upbit,FCT/BTC,10791,27.52,0.0066
factom,Bittrex,FCT/ETH,7236,27.54,0.0044
factom,Cryptopia,FCT/BTC,2108,27.48,0.0013
factom,Qryptos,FCT/ETH,33,27.20,0.0
factom,Upbit,FCT/ETH,20,26.46 ,0.0
factom,Qryptos,FCT/BTC,0,28.96,0.0
qash,Huobi,QASH/BTC,754484,0.703781,0.2577
qash,Huobi,QASH/ETH,676196,0.704506,0.231
qash,Quoine,QASH/BTC,331359,0.690191,0.11320000000000001
qash,Quoine,QASH/JPY,281367,0.701558,0.09609999999999999
qash,Qryptos,QASH/ETH,185098,0.699359,0.0632
qash,Quoine,QASH/ETH,165941,0.693851,0.0567
qash,Ethfinex,QSH/ETH,128145,0.705977,0.0438
qash,Ethfinex,QSH/USD,96537,0.702000,0.033
qash,Ethfinex,QSH/BTC,80584,0.706479,0.0275
qash,Gate.io,QASH/ETH,52472,0.702300,0.0179
qash,Quoine,QASH/USD,40458,0.699790,0.0138
qash,Gate.io,QASH/BTC,38559,0.691859,0.0132
qash,Gate.io,QASH/USDT,30574,0.699622,0.0104
qash,Qryptos,UBTC/QASH,20517,0.640375,0.006999999999999999
qash,Qryptos,QASH/BTC,16927, 0.692546,0.0058
qash,IDEX,QASH/ETH,7940,0.713324,0.0027
qash,EXX,QASH/ETH,4844,0.683915,0.0017000000000000001
qash,Qryptos,RKT/QASH,4211,0.686675,0.0014000000000000002
qash,Qryptos,FDX/QASH,4018,0.663996,0.0014000000000000002
qash,Quoine,QASH/SGD,3226,0.692437,0.0011
qash,Qryptos,VZT/QASH,1615,0.698934,0.0006
qash,AEX,QASH/BTC,1509,0.696667,0.0005
qash,Qryptos,ETN/QASH,409,0.768286,0.0001
qash,Qryptos,MCO/QASH,276,0.722398,0.0001
qash,Qryptos,DENT/QASH,0,0.530616,0.0
qash,Qryptos,BMC/QASH,0,0.764099,0.0
qash,Qryptos,ENJ/QASH,0,0.301101,0.0
qash,Quoine,QASH/AUD,0,0.629496,0.0
qash,Quoine,QASH/EUR,0,0.568180,0.0
qash,Quoine,QASH/IDR,0,0.014664,0.0
qash,OTCBTC,QASH/ETH,0,0.066244,0.0
qash,Qryptos,ONG/QASH,0,0.334426,0.0
qash,Qryptos,SPHTX/QASH,0,0.615370,0.0
qash,Qryptos,MTN/QASH,0,0.637051,0.0
qash,Qryptos,EZT/QASH,0,0.608834,0.0
qash,GOPAX,QASH/KRW,9923,0.714501,0.0
qash,GOPAX,QASH/BTC,1731,0.593246,0.0
aion,Binance,AION/BTC,892393,2.54,0.6923
aion,Binance,AION/ETH,250620,2.54,0.19440000000000002
aion,Liqui,AION/BTC,37670,2.53,0.0292
aion,Liqui,AION/ETH,32976,2.51,0.0256
aion,Liqui,AION/USDT,32628,2.53,0.0253
aion,Kucoin,AION/BTC,14285,2.55,0.0111
aion,Binance,AION/BNB,11629,2.56,0.009000000000000001
aion,Token Store,AION/ETH,8592,3.36,0.0067
aion,Kucoin,AION/ETH,4066,2.51,0.0032
aion,Bancor Network,AION/BNT,3905,2.54,0.003
aion,IDEX,AION/ETH,233,2.21,0.0002
aion,Radar Relay,AION/WETH,0,22.98,0.0
nebulas-token,Huobi,NAS/BTC,1302240,6.40,0.27449999999999997
nebulas-token,Huobi,NAS/ETH,1182110,6.41,0.2492
nebulas-token,OKEx,NAS/BTC,740426,6.44,0.1561
nebulas-token,OKEx,NAS/USDT,690811,6.48,0.1456
nebulas-token,BCEX,NAS/BTC,182067,6.55,0.0384
nebulas-token,OKEx,NAS/ETH,179121,6.43,0.0378
nebulas-token,Lbank,NAS/ETH,176265,6.47,0.037200000000000004
nebulas-token,Gate.io,NAS/USDT,170990,6.35,0.036000000000000004
nebulas-token,Gate.io,NAS/BTC,71616,6.28,0.0151
nebulas-token,Gate.io,NAS/ETH, 45143,6.43,0.0095
nebulas-token,IDEX,NAS/ETH,2992,6.04,0.0006
nebulas-token,ForkDelta,NAS/ETH,777,6.25,0.0002
nebulas-token,Allcoin,NAS/BTC,0,5.56,0.0
funfair,Binance,FUN/BTC,529013,0.048669,0.5905
funfair,Binance,FUN/ETH,183279,0.048830,0.2046
funfair,Ethfinex,FUN/USD,40664,0.048900,0.0454
funfair,OKEx,FUN/BTC,26209,0.049061,0.029300000000000003
funfair,Ethfinex,FUN/BTC,20005,0.048472,0.0223
funfair,HitBTC,FUN/ETH,18252,0.048683,0.0204
funfair,Ethfinex,FUN/ETH,16664,0.049124,0.018600000000000002
funfair,C2CX,FUN/USDT,10882,0.048278,0.0121
funfair,HitBTC,FUN/BTC,10424,0.048472,0.0116
funfair,Gate.io,FUN/USDT,9645, 0.049585,0.0108
funfair,C2CX,FUN/BTC,9640,0.048080,0.0108
funfair,HitBTC,FUN/USDT,5634,0.049471,0.0063
funfair,ForkDelta,FUN/ETH,4739,0.048189,0.0053
funfair,OKEx,FUN/USDT,4281,0.049686,0.0048
funfair,Vebitcoin,FUN/TRY,2980,0.052508,0.0033
funfair,Gate.io,FUN/ETH,2544,0.049271,0.0028000000000000004
funfair,Livecoin,FUN/BTC,637,0.048080,0.0007000000000000001
funfair,Cobinhood,FUN/ETH,204,0.056184,0.0002
funfair,OKEx,FUN/ETH,109,0.049154,0.0001
funfair,Livecoin,FUN/ETH,43,0.048536,0.0
funfair,Livecoin,FUN/USD,40,0.047900,0.0
funfair,IDEX,FUN/ETH,0,0.044124,0.0
funfair,Cobinhood,FUN/BTC,0,0.059364,0.0
funfair,Radar Relay,FUN/WETH,0,0.042491,0.0
loopring,Binance,LRC/BTC,928404,0.367762,0.24789999999999998
loopring,Bittrex,LRC/BTC,682741,0.366584,0.18230000000000002
loopring,Binance,LRC/ETH,387902,0.368432,0.1036
loopring,Upbit,LRC/BTC,386319,0.366584,0.10310000000000001
loopring,OKEx,LRC/USDT,343535,0.375559,0.0917
loopring,OKEx,LRC/BTC,332582,0.366290,0.0888
loopring,Gate.io,LRC/USDT,318792,0.372039,0.0851
loopring,Gate.io,LRC/BTC,256120,0.369920,0.0684
loopring,Gate.io,LRC/ETH,57973,0.374315,0.0155
loopring,OKEx,LRC/ETH,38521,0.370785,0.0103
loopring,HitBTC,LRC/BTC,8508,0.365014,0.0023
loopring,Upbit,LRC/ETH,3851,0.401083,0.001
loopring,YoBit,LRC/BTC,378,0.343722,0.0001
loopring,CoinExchange,LRC/BTC,24,0.367958,0.0
loopring,HitBTC,LRC/ETH,11,0.374315,0.0
loopring,CoinExchange,LRC/ETH,0,0.703014,0.0
loopring,Lykke Exchange,LRC/ETH,0,0.784318,0.0
loopring,OTCBTC,LRC/ETH,0,0.867756,0.0
loopring,IDAX,LRC/BTC,0,0.735229,0.0
loopring,IDAX,LRC/ETH,0,0.553427,0.0
revain,OKEx,R/BTC,2927910,1.12,0.3425
revain,OKEx,R/ETH,1480770,1.12,0.1732
revain,Cryptopia,R/BTC,1423700,1.11,0.1666
revain,BTC-Alpha,R/BTC,831133,1.17,0.09720000000000001
revain,BitFlip,R/BTC,778661,1.21,0.0911
revain,Kucoin,R/BTC,581337,1.17,0.068
revain,Kucoin,R/ETH,406121,1.17,0.0475
revain,BitFlip,R/RUB,100717,1.18,0.0118
revain,OKEx,R/USDT,9257,1.11,0.0011
revain,Mercatox,R/BTC,7445,1.14,0.0009
revain,HitBTC,R/BTC,827,1.10,0.0001
revain,YoBit,R/BTC,94,1.10,0.0
revain,BitFlip,R/USD,38,1.15,0.0
revain,Kuna,R/BTC,10,1.25,0.0
revain,YoBit,R/USD,7,1.02,0.0
revain,BitFlip,R/UAH,0,1.27,0.0
revain,BitFlip,R/EUR,0,1.11,0.0
revain,C-CEX,R/BTC,0,0.981613,0.0
revain,HitBTC,R/ETH,0,1.48,0.0
revain,Simex,R/USD,0,1.24,0.0
aelf,Huobi,ELF/USDT,1489100,0.833643,0.1893
aelf,OKEx,ELF/BTC,1060900,0.830898,0.1349
aelf,Huobi,ELF/BTC,1051160,0.828592,0.1336
aelf,OKEx,ELF/USDT,962263,0.831179,0.1223
aelf,Huobi,ELF/ETH,905910,0.821864,0.1151
aelf,Binance,ELF/BTC,879512,0.826188,0.1118
aelf,BCEX,ELF/BTC,269054,0.904686,0.0342
aelf,Binance,ELF/ETH,259433,0.822691,0.033
aelf,Bibox,ELF/ETH,247188,0.828538,0.031400000000000004
aelf,OKEx,ELF/ETH,235449,0.827170,0.029900000000000003
aelf,Bibox,ELF/BTC,207961,0.822950,0.0264
aelf,Ethfinex,ELF/USD,73815,0.808000,0.009399999999999999
aelf,Kucoin,ELF/BTC,67004,0.836981,0.0085
aelf,Gate.io,ELF/USDT,38227,0.826753,0.0049
aelf,Vebitcoin,ELF/TRY,36618,0.929396,0.004699999999999999
aelf,Ethfinex,ELF/ETH,27012,0.820846,0.0034000000000000002
aelf,Bancor Network,ELF/BNT,26523,0.834532,0.0034000000000000002
aelf,Ethfinex,ELF/BTC,15127,0.815395,0.0019
aelf,Kucoin,ELF/ETH,8670,0.825846,0.0011
aelf,Gate.io,ELF/ETH,6297,0.828052,0.0008
aelf,IDEX,ELF/ETH,0,0.737703,0.0
aelf,BigONE,ELF/BTC,0 ,0.814315,0.0
aelf,OTCBTC,ELF/ETH,0,0.191327,0.0
aelf,DDEX,ELF/ETH,0,0.996457,0.0
aelf,GOPAX,ELF/KRW,5904,0.855520,0.0
reddcoin,Upbit,RDD/BTC,1588660,0.006869,0.4736
reddcoin,Bittrex,RDD/BTC,1563900,0.006869,0.46619999999999995
reddcoin,Cryptopia,RDD/BTC,90530,0.006967,0.027000000000000003
reddcoin,LiteBit.eu,RDD/EUR,47716,0.006872,0.014199999999999999
reddcoin,YoBit,RDD/BTC,29567,0.006869,0.0088
reddcoin,Vebitcoin,RDD/TRY,22370,0.007876,0.0067
reddcoin,Bleutrade,RDD/BTC,7064,0.006967,0.0021
reddcoin,YoBit,RDD/USD,4184,0.007100,0.0012
reddcoin,Trade Satoshi,RDD/BTC,316 ,0.007163,0.0001
reddcoin,Bleutrade,RDD/DOGE,109,0.006919,0.0
reddcoin,Trade Satoshi,RDD/DOGE,89,0.007317,0.0
reddcoin,Coinhouse,RDD/BTC,76,0.006378,0.0
reddcoin,Trade Satoshi,RDD/BCH,60,0.006689,0.0
reddcoin,Trade Satoshi,RDD/USDT,54,0.007040,0.0
reddcoin,Trade Satoshi,RDD/LTC,31,0.006215,0.0
reddcoin,Bisq,RDD/BTC,0,0.000491,0.0
dentacoin,HitBTC,DCN/ETH,56321,0.000574,0.355
dentacoin,HitBTC,DCN/USDT,49779,0.000581,0.31379999999999997
dentacoin,Cryptopia,DCN/BTC,41334,0.000687,0.2606
dentacoin,CoinExchange,DCN/BTC,5665,0.000589,0.035699999999999996
dentacoin,CoinExchange,DCN/ETH,3639,0.000603,0.0229
dentacoin,Mercatox,DCN/BTC,959,0.000687,0.006
dentacoin,Mercatox,DCN/ETH,631,0.000588,0.004
dentacoin,CoinFalcon,DCN/BTC,163,0.000687,0.001
dentacoin,CoinFalcon,DCN/ETH,148,0.000596,0.0009
byteball,Bittrex,GBYTE/BTC,506462,302.05,0.6851
byteball,Upbit,GBYTE/BTC,214461,301.35,0.2901
byteball,Cryptox,GBYTE/BTC,18280,294.44,0.024700000000000003
byteball,Cryptopia,GBYTE/BTC,0,589.71,0.0
zcoin,Bittrex,XZC/BTC,487002,45.40,0.4172
zcoin,Binance,XZC/BTC,386703,45.13,0.33130000000000004
zcoin,Bitcoin Indonesia,XZC/IDR,93597,45.15,0.0802
zcoin,Binance,XZC/ETH,84444,44.92,0.0723
zcoin,BX Thailand,XZC/THB, 53277,44.90,0.045599999999999995
zcoin,Upbit,XZC/BTC,22874,45.40,0.0196
zcoin,AEX,XZC/BITCNY,15251,41.08,0.0131
zcoin,TDAX,XZC/THB,12406,46.54,0.0106
zcoin,Binance,XZC/BNB,6668,44.92,0.005699999999999999
zcoin,Cryptopia,XZC/BTC,3779,43.81,0.0032
zcoin,LiteBit.eu,XZC/EUR,1126,45.45,0.001
zcoin,CryptoBridge,XZC/BTC,275,47.10,0.0002
zcoin,AEX,XZC/BTC,30,53.87,0.0
zcoin,CoinExchange,XZC/BTC,0,75.55,0.0
particl,Bittrex,PART/BTC,253654,21.40,0.7426999999999999
particl,Upbit,PART/BTC,78884,21.40,0.231
particl,LiteBit.eu,PART/EUR,8227,21.68,0.0241
particl,Bit-Z,PART/BTC,751,22.57,0.0022
chainlink,Binance,LINK/BTC,944674,0.541045,0.3187
chainlink,Huobi,LINK/BTC,748488,0.541094,0.2525
chainlink,Huobi,LINK/ETH,696679,0.545139,0.235
chainlink,Binance,LINK/ETH,480802,0.539984,0.16219999999999998
chainlink,Vebitcoin,LINK/TRY,25535,0.551337,0.0086
chainlink,OKEx,LINK/BTC,21147,0.538788,0.0070999999999999995
chainlink,Mercatox,LINK/ETH,15433,0.498324,0.0052
chainlink,Mercatox,LINK/BTC,13717,0.536139,0.0046
chainlink,Gate.io,LINK/USDT,5673,0.532662,0.0019
chainlink,Token Store,LINK/ETH,4998,0.570665,0.0017000000000000001
chainlink,OKEx,LINK/USDT,4120,0.539602,0.0014000000000000002
chainlink,OKEx,LINK/ETH,1486,0.529505,0.0005
chainlink,Gate.io,LINK/ETH,543,0.543455,0.0002
chainlink,COSS,LINK/ETH,370,0.530689,0.0001
chainlink,BigONE,LINK/BTC,253,0.539770,0.0001
chainlink,ForkDelta,LINK/ETH,238,0.478741,0.0001
chainlink,IDEX,LINK/ETH,78,0.408563,0.0
chainlink,COSS,LINK/BTC,46,0.538985,0.0
kyber-network,Huobi,KNC/BTC,3326550,1.37,0.6846
kyber-network,Binance,KNC/BTC,633195,1.37,0.1303
kyber-network,Binance,KNC/ETH,327263,1.37,0.0674
kyber-network,Liqui,KNC/BTC,138606,1.38,0.0285
kyber-network,Liqui,KNC/USDT,134880,1.38,0.0278
kyber-network,Liqui,KNC/ETH,126857,1.38,0.026099999999999998
kyber-network,OKEx,KNC/BTC,67294,1.39,0.0139
kyber-network,OKEx,KNC/USDT,31238,1.39,0.0064
kyber-network,Coinnest,KNC/KRW,20797,1.32,0.0043
kyber-network,Gate.io,KNC/USDT,11807,1.35,0.0024
kyber-network,OKEx,KNC/ETH,10220,1.40,0.0021
kyber-network,Kucoin,KNC/BTC,7369,1.37,0.0015
kyber-network,Mercatox,KNC/ETH,4717,1.71,0.001
kyber-network,TDAX,KNC/THB,3870,1.53,0.0008
kyber-network,Cryptopia,KNC/BTC,3816,1.45,0.0008
kyber-network,Mercatox,KNC/BTC,2639,1.51,0.0005
kyber-network,Gate.io,KNC/ETH,2538,1.37,0.0005
kyber-network,Coinrail,KNC/KRW,2288,1.16,0.0005
kyber-network,Kucoin,KNC/ETH,1436,1.36,0.0003
kyber-network,COSS,KNC/ETH,706,1.33,0.0001
kyber-network,COSS,KNC/BTC,599,1.37,0.0001
kyber-network,ForkDelta,KNC/ETH,134,1.44,0.0
kyber-network,Livecoin,KNC/ETH,98,1.47,0.0
kyber-network,Livecoin,KNC/USD,87,1.92,0.0
kyber-network,Livecoin,KNC/BTC,16,1.69,0.0
kyber-network,Tidex,KNC/BTC,0,1.58,0.0
kyber-network,IDEX,KNC/ETH,0,1.43,0.0
kyber-network,BigONE,KNC/BTC,0,1.85,0.0
gxchain,Binance,GXS/BTC,2280770,3.05,0.35950000000000004
gxchain,QBTC,GXS/CNY,1502600, 3.05,0.2369
gxchain,Binance,GXS/ETH,1467460,3.05,0.23129999999999998
gxchain,Bit-Z,GXS/BTC,513337,3.06,0.0809
gxchain,Bit-Z,GXS/ETH,367275,3.06,0.0579
gxchain,Gate.io,GXS/USDT,126613,3.08,0.02
gxchain,OEX,GXS/CNY,53322,2.84,0.0084
gxchain,Gate.io,GXS/BTC,25820,3.05,0.0040999999999999995
gxchain,BigONE,GXS/BTC,6344,2.98,0.001
gxchain,OEX,GXS/BTC,262,2.55,0.0
gxchain,Allcoin,GXS/BTC,1,3.43,0.0
gxchain,OTCBTC,GXS/ETH,0,3.31,0.0
kin,Mercatox,KIN/ETH,64294,0.000235,0.2506
kin,Bancor Network,KIN/BNT,61822,0.000230,0.24100000000000002
kin,IDEX,KIN/ETH,45772,0.000234,0.1784
kin,Fatbtc,KIN/CNY,41378,0.000248,0.1613
kin,Mercatox,KIN/BTC,20548,0.000294,0.0801
kin,CoinFalcon,KIN/ETH,9115,0.000243,0.0355
kin,COSS,KIN/ETH,4119,0.000221,0.0161
kin,COSS,KIN/BTC,3568,0.000294,0.0139
kin,Stellar Decentralized Exchange,KIN/XLM,2320,0.000246,0.009000000000000001
kin,Stellarport,KIN/XLM,2320,0.000246,0.009000000000000001
kin,YoBit,KIN/BTC,926,0.000294,0.0036
kin,CoinFalcon,KIN/BTC,312,0.000294,0.0012
kin,OTCBTC,KIN/ETH,16,0.000206,0.0001
kin,DDEX,KIN/ETH,0,0.000243,0.0
iostoken,Binance,IOST/BTC,25238900,0.021587,0.5065999999999999
iostoken,Huobi,IOST/USDT,10732500,0.021952,0.21539999999999998
iostoken,Huobi,IOST/BTC,4757840, 0.021734,0.0955
iostoken,Binance,IOST/ETH,3465200,0.021547,0.0696
iostoken,Huobi,IOST/ETH,2293990,0.021576,0.046
iostoken,OKEx,IOST/BTC,1543970,0.021391,0.031
iostoken,OKEx,IOST/USDT,1519400,0.022127,0.0305
iostoken,OKEx,IOST/ETH,160931 ,0.021878,0.0032
iostoken,Kucoin,IOST/BTC,49552,0.021587,0.001
iostoken,BigONE,IOST/BTC,26497,0.021783,0.0005
iostoken,Kucoin,IOST/ETH,23170,0.021326,0.0005
iostoken,BigONE,IOST/ETH,2577,0.022797,0.0001
iostoken,Cobinhood,IOST/ETH,1224,0.023018,0.0
iostoken,Cobinhood,IOST/BTC,629,0.024432,0.0
iostoken,DDEX,IOST/ETH,282, 0.021829,0.0
iostoken,Lykke Exchange,IOST/ETH,0,0.029416,0.0
iostoken,OTCBTC,IOST/ETH,0,0.022062,0.0
iostoken,Cobinhood,IOST/USDT,0,0.030173,0.0
polymath-network,Kucoin,POLY/BTC,281879,0.752204,0.5264
polymath-network,Kucoin,POLY/ETH,207885,0.744218,0.3883
polymath-network,IDEX,POLY/ETH,42614,0.727304,0.0796
polymath-network,ForkDelta,POLY/ETH,3056,0.717829,0.005699999999999999
polymath-network,DDEX,POLY/ETH,0,0.656853,0.0
salt,Binance,SALT/BTC,743372,3.22,0.32130000000000003
salt,Huobi,SALT/BTC,322687,3.18,0.13949999999999999
salt,Huobi,SALT/ETH,299417,3.26,0.1294
salt,Bittrex,SALT/BTC,283324,3.20,0.1225
salt,Binance,SALT/ETH,172268,3.20,0.0745
salt,Liqui,SALT/ETH,102767,3.20,0.0444
salt,Upbit,SALT/BTC,99949,3.20,0.0432
salt,Liqui,SALT/BTC,97877,3.21,0.042300000000000004
salt,Liqui,SALT/USDT,90455,3.24,0.0391
salt,Bittrex,SALT/ETH,42746,3.21,0.018500000000000003
salt,OKEx,SALT/BTC,37978,3.21,0.016399999999999998
salt,OKEx,SALT/ETH,14434,3.20,0.0062
salt,OKEx,SALT/USDT,3133,3.21,0.0014000000000000002
salt,Upbit,SALT/ETH,2099,3.21,0.0009
salt,Token Store,SALT/ETH,502,2.21,0.0002
salt,Gate.io,SALT/USDT,212,3.17,0.0001
salt,Gate.io,SALT/ETH,124,3.31,0.0001
salt,IDEX,SALT/ETH,0,2.94,0.0
salt,Radar Relay,SALT/WETH,0,3.15,0.0
neblio,Binance,NEBL/BTC,3344740,13.08,0.7694
neblio,Binance,NEBL/ETH,588228,13.07,0.1353
neblio,OEX,NEBL/CNY,166789,13.05,0.0384
neblio,Kucoin,NEBL/BTC,93771, 13.60,0.0216
neblio,Binance,NEBL/BNB,87917,13.13,0.0202
neblio,Kucoin,NEBL/ETH,24822,13.29,0.005699999999999999
neblio,Cryptopia,NEBL/BTC,22053,13.30,0.0051
neblio,HitBTC,NEBL/BTC,17384,13.15,0.004
neblio,HitBTC,NEBL/ETH,1756,13.09,0.0004
neblio,OEX,NEBL/BTC,11,14.13,0.0
dent,Coinrail,DENT/BTC,639002,0.015945,0.5229
dent,Kucoin,DENT/BTC,273077,0.015798,0.2235
dent,Kucoin,DENT/ETH,156934, 0.015811,0.1284
dent,OKEx,DENT/BTC,53728,0.016092,0.044000000000000004
dent,Coinrail,DENT/KRW,30465,0.014572,0.024900000000000002
dent,HitBTC,DENT/ETH,25420,0.016179,0.0208
dent,ForkDelta,DENT/ETH,17013,0.015590,0.0
dent,OKEx,DENT/USDT,11021,0.016294,0.009000000000000001
dent,Vebitcoin,DENT/TRY,5743,0.018378,0.004699999999999999
dent,Kucoin,DENT/NEO,3514,0.016088,0.0029
dent,IDEX,DENT/ETH,1874,0.017274,0.0015
dent,OKEx,DENT/ETH,1838,0.016333,0.0015
dent,Kucoin,DENT/BCH,1626,0.015953,0.0013
dent,Qryptos,DENT/BTC,551,0.016484,0.0005
dent,Qryptos,DENT/ETH,115,0.017921 ,0.0001
dent,Qryptos,DENT/QASH,0,0.021016,0.0
dent,Fatbtc,DENT/CNY,0,0.024797,0.0
power-ledger,Upbit,POWR/KRW,672891,0.473827,0.2177
power-ledger,Binance,POWR/BTC,492386,0.454207,0.1593
power-ledger,Bittrex,POWR/BTC,429733,0.456268,0.139
power-ledger,Huobi,POWR/BTC,414541,0.454158,0.1341
power-ledger,Huobi,POWR/ETH,391378,0.450215,0.1266
power-ledger,Upbit,POWR/BTC,287168,0.455483,0.0929
power-ledger,Binance,POWR/ETH,180881,0.454995,0.058499999999999996
power-ledger,BX Thailand,POW/THB,91513,0.457140,0.0296
power-ledger,Bittrex,POWR/ETH,37096,0.452509,0.012
power-ledger,Binance,POWR/BNB,25733,0.454752,0.0083
power-ledger,Upbit,POWR/ETH,17881,0.452509,0.0058
power-ledger,Kucoin,POWR/BTC,13278,0.457151,0.0043
power-ledger,Kucoin,POWR/ETH,10509,0.451164,0.0034000000000000002
power-ledger,Gate.io,POWR/USDT,8477,0.441538,0.0027
power-ledger,Bancor Network,POWR/BNT,5812,0.451026,0.0019
power-ledger,Cryptopia,POWR/BTC,5168,0.457543,0.0017000000000000001
power-ledger,Gate.io,POWR/ETH,4479,0.428734,0.0014000000000000002
power-ledger,Gate.io,POWR/BTC,1809,0.490610,0.0006
power-ledger,Lykke Exchange,POWR/BTC,0,0.578920,0.0
power-ledger,Lykke Exchange,POWR/ETH,0,0.441236,0.0
power-ledger,TDAX,POWR/BTC,0,0.103028,0.0
power-ledger,TDAX,POWR/THB,0,0.447237,0.0
power-ledger,BigONE,POWR/BTC,0,0.687149,0.0
smartcash,CryptoBridge,SMART/BTC,31919,0.212042,0.3115
smartcash,CoinExchange,SMART/BTC,27030,0.206449,0.2638
smartcash,HitBTC,SMART/BTC,24742,0.211944,0.2415
smartcash,HitBTC,SMART/ETH,8949,0.212529,0.0873
smartcash,HitBTC,SMART/USDT,5848,0.215740,0.0571
smartcash,Stocks.Exchange,SMART/BTC,2460,0.217340,0.024
smartcash,CryptoBridge,SMART/BCH,582,0.254200,0.005699999999999999
smartcash,CryptoBridge,SMART/LTC,474, 0.209003,0.0046
smartcash,CoinExchange,SMART/DOGE,454,0.198762,0.0044
emercoin,Livecoin,EMC/BTC,339185,3.92,0.4177
emercoin,HitBTC,EMC/BTC,296293,3.95,0.3649
emercoin,xBTCe,EMC/BTC,56021,4.22,0.069
emercoin,xBTCe,EMC/USD,52096,4.40,0.0642
emercoin,Livecoin,EMC/USD,34877,4.03,0.0429
emercoin,Bittrex,EMC/BTC,23485,3.92,0.028900000000000002
emercoin,HitBTC,EMC/ETH,6588,3.97,0.008100000000000001
emercoin,LiteBit.eu,EMC/EUR,1899,3.92,0.0023
emercoin,Cryptopia,EMC/BTC,1507,4.13,0.0019
emercoin,Livecoin,EMC/DASH,64,3.01,0.0001
emercoin,Livecoin,EMC/ETH,47,3.93,0.0001
emercoin,CoinExchange,EMC/BTC,0,4.30,0.0
emercoin,Tux Exchange,EMC/BTC,0,3.76,0.0
nxt,AEX,NXT/BITCNY,373476,0.167888,0.1649
nxt,Poloniex,NXT/USDT,331111,0.164094,0.1462
nxt,Bittrex,NXT/BTC,314561,0.163471,0.1389
nxt,HitBTC,NXT/BTC,282970,0.163668,0.1249
nxt,Bitcoin Indonesia,NXT/IDR,257327,0.163848,0.11359999999999999
nxt,Poloniex,NXT/BTC,175481,0.163962,0.0775
nxt,Upbit,NXT/BTC,137117,0.163471,0.0605
nxt,HitBTC,NXT/USDT,107430,0.167412,0.047400000000000005
nxt,Bitcoin Indonesia,NXT/BTC,94840,0.162883,0.04190000000000001
nxt,Bittrex,NXT/USDT,89639,0.158869,0.039599999999999996
nxt,HitBTC,NXT/ETH,82165,0.165463,0.0363
nxt,AEX,NXT/BTC,5700,0.166808,0.0025
nxt,Stocks.Exchange,NXT/BTC,3960,0.167298,0.0017000000000000001
nxt,Stocks.Exchange,DIX/NXT,3196,0.164027,0.0014000000000000002
nxt,Livecoin,NXT/BTC,2307,0.162883,0.001
nxt,Poloniex,NXT/XMR,1689,0.162211,0.0007000000000000001
